date,collected_at,category,region,newspaper,headline,url,source_url,status,error_message
2026-07-22,2026-07-22T08:01:02.697204+09:00,全国紙,全国,中日新聞,「独身」のはずが妻子がいたなんて... マッチングアプリで偽装の男性に賠償命令,https://www.chunichi.co.jp/article/1284564,https://www.chunichi.co.jp/,ok,
2026-07-22,2026-07-22T08:01:02.697204+09:00,全国紙,全国,中日新聞,遺棄に使用したとみられる車で通勤 奈良の死体遺棄事件容疑者、これまで通りの生活装う?,https://www.chunichi.co.jp/article/1284623,https://www.chunichi.co.jp/,ok,
2026-07-22,2026-07-22T08:01:02.697204+09:00,全国紙,全国,中日新聞,豊橋市の新アリーナ工事現場から古代・中世の東海道跡 東海地方で3例目、アリーナ完成時期に影響なし,https://www.chunichi.co.jp/article/1284558,https://www.chunichi.co.jp/,ok,
2026-07-22,2026-07-22T08:01:02.697204+09:00,全国紙,全国,中日新聞,車7000台を一度で運べる超巨大運搬船の内部に初潜入 地面にあいた20万個の穴は何のため?,https://www.chunichi.co.jp/article/1284488,https://www.chunichi.co.jp/,ok,
2026-07-22,2026-07-22T08:01:02.697204+09:00,全国紙,全国,中日新聞,三重大学と岐阜大学が「連携教職課程」設置へ 2028年度から、質の高い教員養成目指す,https://www.chunichi.co.jp/article/1284587,https://www.chunichi.co.jp/,ok,
2026-07-22,2026-07-22T08:01:02.697204+09:00,全国紙,全国,中日新聞,「富江と双一、特別に一緒に」 岐阜県中津川市出身の漫画家・伊藤潤二さんが「おいでん祭」看板制作,https://www.chunichi.co.jp/article/1284485,https://www.chunichi.co.jp/,ok,
2026-07-22,2026-07-22T08:01:02.697204+09:00,全国紙,全国,中日新聞,これぞ4番、阿部寿樹が2打席連発の5打点 中日が3カードぶり勝ち越し,https://www.chunichi.co.jp/article/1284663,https://www.chunichi.co.jp/,ok,
2026-07-22,2026-07-22T08:01:02.697204+09:00,全国紙,全国,中日新聞,アニメ映画「エヴァ」のあのシーンが宿泊施設に 天竜浜名湖鉄道が2027年3月、1日1組限定,https://www.chunichi.co.jp/article/1284518,https://www.chunichi.co.jp/,ok,
2026-07-22,2026-07-22T08:01:02.697204+09:00,全国紙,全国,中日新聞,核燃料税の税率引き上げへ 福井県議会が条例案可決、5年で計190億円の税収増見込む,https://www.chunichi.co.jp/article/1284624,https://www.chunichi.co.jp/,ok,
2026-07-22,2026-07-22T08:01:02.697204+09:00,全国紙,全国,中日新聞,【吉見一起の目】中日、大量得点の勝利にも残った継投での反省点...やられる前に替えられる場面はいくつかあった,https://www.chunichi.co.jp/article/1284658,https://www.chunichi.co.jp/,ok,
2026-07-22,2026-07-22T08:01:02.697204+09:00,全国紙,全国,中日新聞,「移民ビジネス」外国人の受け入れを巡る現実と課題,https://www.chunichi.co.jp/article/1233264,https://www.chunichi.co.jp/,ok,
2026-07-22,2026-07-22T08:01:02.697204+09:00,全国紙,全国,中日新聞,【南山大&中日新聞ポッドキャスト企画】アメリカを考える~独立宣言から250年の大変動,https://www.chunichi.co.jp/article/1270383,https://www.chunichi.co.jp/,ok,
2026-07-22,2026-07-22T08:01:02.697204+09:00,全国紙,全国,中日新聞,【第1部・外国人団地】共生を目指す外国人労働者の姿を描く,https://www.chunichi.co.jp/article/1237076,https://www.chunichi.co.jp/,ok,
2026-07-22,2026-07-22T08:01:02.697204+09:00,全国紙,全国,中日新聞,読者が選んだグッとコラム大賞は...?,https://www.chunichi.co.jp/article/1230731,https://www.chunichi.co.jp/,ok,
2026-07-22,2026-07-22T08:01:02.697204+09:00,全国紙,全国,中日新聞,【デジタル地図】南海トラフ巨大地震の想定震度マップ。あなたの地域の想定震度をチェック,https://www.chunichi.co.jp/article/1046009,https://www.chunichi.co.jp/,ok,
2026-07-22,2026-07-22T08:01:02.697204+09:00,全国紙,全国,中日新聞,【動画】命の現場、ドクターカーに24時間密着 名古屋市立大学病院の救急災害医療センター,https://www.chunichi.co.jp/article/1282595,https://www.chunichi.co.jp/,ok,
2026-07-22,2026-07-22T08:01:02.697204+09:00,全国紙,全国,中日新聞,【動画】伊勢神宮奉納花火8400発の大輪 全国の花火師が匠の技競う,https://www.chunichi.co.jp/article/1282982,https://www.chunichi.co.jp/,ok,
2026-07-22,2026-07-22T08:01:02.697204+09:00,全国紙,全国,中日新聞,【動画】高山で「桜山風鈴まつり」 2千個の音色で涼を,https://www.chunichi.co.jp/article/1283178,https://www.chunichi.co.jp/,ok,
2026-07-22,2026-07-22T08:01:02.697204+09:00,全国紙,全国,中日新聞,南知多町の観光農園でヒマワリが見頃 20万本の大輪がずらり,https://www.chunichi.co.jp/article/1283643,https://www.chunichi.co.jp/,ok,
